team_id,team_name,division,year,wins,losses,ties
574831,Lebanon Valley,3,2024,18,19,0
574313,Lee,2,2024,39,18,0
574104,Lehigh,1,2024,24,23,1
574810,Lehman,3,2024,0,27,0
574245,Lenoir-Rhyne,2,2024,30,22,0
574687,Lesley,3,2024,23,16,0
574414,Lewis,2,2024,29,26,0
574680,Lewis & Clark,3,2024,17,22,1
574105,Liberty,1,2024,24,34,0
574246,Limestone,2,2024,23,26,0
574415,Lincoln (PA),2,2024,9,34,0
574247,Lincoln Memorial,2,2024,33,17,0
574230,Lindenwood,1,2024,16,38,0
574629,Linfield,3,2024,19,20,0
573990,Lipscomb,1,2024,22,34,0
574007,Little Rock,1,2024,32,24,0
574417,Lock Haven,2,2024,11,34,0
574027,Long Beach St.,1,2024,25,29,1
574107,Longwood,1,2024,23,29,0
574832,Loras,3,2024,25,18,0
574220,Louisiana,1,2024,42,20,0
574109,Louisiana Tech,1,2024,45,19,0
574110,Louisville,1,2024,32,24,0
574346,Lubbock Christian,2,2024,45,16,0
574833,Luther,3,2024,28,16,0
574874,Lycoming,3,2024,9,31,0
574834,Lynchburg,3,2024,37,17,0
574307,Lynn,2,2024,23,27,0
574494,MCLA,3,2024,5,31,0
574843,MIT,3,2024,17,20,0
574677,MSOE,3,2024,26,15,0
574423,MSU Denver,2,2024,28,24,0
574858,MUW,3,2024,22,15,0
574835,Macalester,3,2024,9,29,0
574113,Maine,1,2024,12,37,0
574335,Malone,2,2024,9,39,0
574630,Manchester,3,2024,16,24,0
574114,Manhattan,1,2024,22,30,0
574837,Manhattanville,3,2024,20,21,0
574419,Mansfield,2,2024,15,31,0
574631,Maranatha Baptist,3,2024,0,31,0
574632,Marian (WI),3,2024,24,15,0
574838,Marietta,3,2024,24,19,0
574115,Marist,1,2024,20,35,0
574248,Mars Hill,2,2024,18,32,0
574116,Marshall,1,2024,18,37,0
574663,Martin Luther,3,2024,7,27,0
574322,Mary,2,2024,23,27,0
574860,Mary Baldwin,3,2024,7,29,0
574633,Mary Hardin-Baylor,3,2024,24,17,0
574839,Mary Washington,3,2024,27,13,0
574118,Maryland,1,2024,34,22,0
574840,Marymount (VA),3,2024,31,11,0
574420,Maryville (MO),2,2024,40,19,0
574841,Maryville (TN),3,2024,30,14,0
574842,Marywood,3,2024,22,16,0
574844,Mass. Maritime,3,2024,17,21,0
574120,Massachusetts,1,2024,24,29,0
574578,McDaniel,3,2024,23,15,0
574336,McKendree,2,2024,17,33,0
574661,McMurry,3,2024,20,21,0
574121,McNeese,1,2024,32,27,0
574836,Me.-Farmington,3,2024,10,29,0
574701,Me.-Presque Isle,3,2024,4,26,0
574122,Memphis,1,2024,23,32,0
576641,Menlo,2,2024,2,7,0
574123,Mercer,1,2024,29,29,0
574561,Merchant Marine,3,2024,27,16,0
574421,Mercy,2,2024,20,29,0
574422,Mercyhurst,2,2024,21,20,0
573973,Merrimack,1,2024,33,26,0
574846,Messiah,3,2024,35,11,0
574847,Methodist,3,2024,21,22,0
574125,Miami (FL),1,2024,27,30,0
574124,Miami (OH),1,2024,27,27,0
574127,Michigan,1,2024,32,28,0
574126,Michigan St.,1,2024,24,27,0
574128,Middle Tenn.,1,2024,20,36,0
574848,Middlebury,3,2024,32,13,0
574424,Miles,2,2024,22,26,0
574425,Millersville,2,2024,38,16,0
574849,Millikin,3,2024,29,16,0
574850,Millsaps,3,2024,14,27,0
573967,Milwaukee,1,2024,19,36,0
574426,Minn. Duluth,2,2024,18,31,0
574311,Minn.-Crookston,2,2024,35,16,0
574634,Minn.-Morris,3,2024,13,23,0
574129,Minnesota,1,2024,25,23,0
574418,Minnesota St.,2,2024,37,20,0
574332,Minot St.,2,2024,15,34,0
574674,Misericordia,3,2024,44,11,0
574427,Mississippi Col.,2,2024,20,25,0
574130,Mississippi St.,1,2024,40,23,0
574131,Mississippi Val.,1,2024,12,34,0
574133,Missouri,1,2024,23,32,0
574428,Missouri S&T,2,2024,27,22,0
574218,Missouri St.,1,2024,23,34,0
574290,Missouri Western,2,2024,20,27,0
574702,Mitchell,3,2024,34,13,0
574289,Mo. Southern St.,2,2024,44,15,0
574429,Mo.-St. Louis,2,2024,30,22,0
574430,Molloy,2,2024,42,14,0
574134,Monmouth,1,2024,18,30,0
574851,Monmouth (IL),3,2024,17,21,0
574397,Mont. St. Billings,2,2024,17,33,0
574852,Montclair St.,3,2024,26,13,0
574249,Montevallo,2,2024,29,23,0
574868,Moravian,3,2024,15,23,0
574135,Morehead St.,1,2024,37,24,0
574431,Morehouse,2,2024,21,28,0
574697,Mount Aloysius,3,2024,21,18,0
574250,Mount Olive,2,2024,39,18,0
574136,Mount St. Mary's,1,2024,22,34,1
574870,Mount Union,3,2024,27,13,0
574662,Mt. St. Joseph,3,2024,21,21,0
574650,Mt. St. Mary (NY),3,2024,11,29,0
574871,Muhlenberg,3,2024,9,30,0
574137,Murray St.,1,2024,37,20,0
574872,Muskingum,3,2024,20,19,0
574154,N.C. A&T,1,2024,25,28,0
574495,N.C. Wesleyan,3,2024,36,13,0
574282,N.M. Highlands,2,2024,10,40,0
574155,NC State,1,2024,38,23,0
574160,NIU,1,2024,21,33,0
574147,NJIT,1,2024,26,28,0
574491,NYU,3,2024,25,13,0
573946,Navy,1,2024,28,23,0
574487,Neb. Wesleyan,3,2024,9,28,0
574143,Nebraska,1,2024,40,22,0
574635,Neumann,3,2024,15,23,0
574146,Nevada,1,2024,25,26,0
574488,New England Col.,3,2024,6,28,0
574433,New Haven,2,2024,31,25,0
574818,New Jersey City,3,2024,14,23,0
574149,New Mexico,1,2024,28,26,0
574148,New Mexico St.,1,2024,25,29,0
574150,New Orleans,1,2024,31,26,0
574251,Newberry,2,2024,26,28,0
574318,Newman,2,2024,14,35,0
574151,Niagara,1,2024,38,17,0
574152,Nicholls,1,2024,38,22,0
574493,Nichols,3,2024,29,13,0
574153,Norfolk St.,1,2024,12,41,0
573993,North Ala.,1,2024,18,35,1
574139,North Carolina,1,2024,48,16,0
574496,North Central (IL),3,2024,18,23,0
574700,North Central (MN),3,2024,10,23,0
574156,North Dakota St.,1,2024,20,30,1
573983,North Florida,1,2024,21,30,1
574317,North Georgia,2,2024,32,19,0
574292,North Greenville,2,2024,41,14,0
574497,North Park,3,2024,30,13,0
574158,Northeastern,1,2024,38,17,0
574302,Northeastern St.,2,2024,20,30,0
574159,Northern Colo.,1,2024,16,38,1
574161,Northern Ky.,1,2024,35,24,0
574252,Northern St.,2,2024,18,31,0
574636,Northland,3,2024,8,28,0
574435,Northwest Mo. St.,2,2024,21,30,0
574253,Northwest Nazarene,2,2024,36,15,1
574163,Northwestern,1,2024,18,34,0
574347,Northwestern Okla.,2,2024,31,20,0
574162,Northwestern St.,1,2024,22,33,0
574694,Northwestern-St. Paul,3,2024,20,23,0
574436,Northwood,2,2024,33,23,0
574498,Norwich,3,2024,14,24,0
574164,Notre Dame,1,2024,27,25,0
574333,Notre Dame (OH),2,2024,10,40,0
574310,Nova Southeastern,2,2024,28,18,0
574165,Oakland,1,2024,31,27,0
574499,Oberlin,3,2024,15,24,0
574500,Occidental,3,2024,12,28,0
574652,Oglethorpe,3,2024,17,24,0
574167,Ohio,1,2024,18,32,0
574328,Ohio Dominican,2,2024,27,23,0
574501,Ohio Northern,3,2024,24,17,0
574166,Ohio St.,1,2024,29,26,0
574502,Ohio Wesleyan,3,2024,20,19,0
574356,Okla. Baptist,2,2024,32,20,0
574348,Okla. Christian,2,2024,11,39,0
574169,Oklahoma,1,2024,40,21,0
574168,Oklahoma St.,1,2024,42,19,0
574170,Old Dominion,1,2024,31,26,0
574503,Old Westbury,3,2024,14,20,0
574132,Ole Miss,1,2024,27,29,0
574504,Olivet,3,2024,11,27,0
574144,Omaha,1,2024,18,32,1
574171,Oral Roberts,1,2024,27,32,1
574173,Oregon,1,2024,40,20,0
574172,Oregon St.,1,2024,45,16,0
574506,Oswego St.,3,2024,23,17,0
574507,Otterbein,3,2024,26,15,0
574255,Ouachita Baptist,2,2024,28,23,0
574682,Ozarks (AR),3,2024,15,25,0
574437,Pace,2,2024,28,19,0
574174,Pacific,1,2024,11,44,0
574654,Pacific (OR),3,2024,25,16,0
574637,Pacific Lutheran,3,2024,14,25,0
574314,Palm Beach Atl.,2,2024,21,25,0
574177,Penn,1,2024,24,25,0
574721,Penn College,3,2024,17,21,0
574176,Penn St.,1,2024,29,24,0
574708,Penn St. Harrisburg,3,2024,35,11,0
574713,Penn St.-Abington,3,2024,13,26,0
574689,Penn St.-Altoona,3,2024,17,20,0
574509,Penn St.-Behrend,3,2024,29,13,1
574703,Penn St.-Berks,3,2024,7,25,1
574178,Pepperdine,1,2024,15,38,0
574866,Pfeiffer,3,2024,21,21,0
574678,Piedmont,3,2024,25,17,0
574639,Pitt.-Bradford,3,2024,12,24,0
574671,Pitt.-Greensburg,3,2024,11,25,1
574440,Pitt.-Johnstown,2,2024,19,30,0
574256,Pittsburg St.,2,2024,34,18,0
574179,Pittsburgh,1,2024,26,29,0
574510,Plattsburgh St.,3,2024,24,16,0
574511,Plymouth St.,3,2024,9,20,0
574340,Point Loma,2,2024,46,13,1
574512,Pomona-Pitzer,3,2024,37,14,0
574180,Portland,1,2024,37,19,0
574257,Post,2,2024,28,21,0
574181,Prairie View,1,2024,29,26,0
573980,Presbyterian,1,2024,29,27,0
574182,Princeton,1,2024,18,26,0
574513,Principia,3,2024,9,29,0
574514,Puget Sound,3,2024,18,22,0
574693,Purchase,3,2024,20,20,0
574183,Purdue,1,2024,33,24,0
574091,Purdue Fort Wayne,1,2024,19,37,0
574359,Purdue Northwest,2,2024,19,30,0
574231,Queens (NC),1,2024,14,41,0
574441,Queens (NY),2,2024,30,19,0
574442,Quincy,2,2024,28,26,0
574184,Quinnipiac,1,2024,20,30,0
574523,RIT,3,2024,14,20,0
574185,Radford,1,2024,16,34,0
574515,Ramapo,3,2024,29,16,0
574516,Randolph-Macon,3,2024,33,16,0
574517,Redlands,3,2024,20,20,0
574443,Regis (CO),2,2024,32,24,1
574518,Rensselaer,3,2024,20,14,0
574186,Rhode Island,1,2024,19,28,0
574519,Rhode Island Col.,3,2024,16,19,0
574520,Rhodes,3,2024,25,18,0
574187,Rice,1,2024,23,36,0
574188,Richmond,1,2024,27,32,0
574189,Rider,1,2024,28,23,0
574521,Ripon,3,2024,15,21,0
574676,Rivier,3,2024,10,22,0
574522,Roanoke,3,2024,26,20,0
574524,Rochester (NY),3,2024,21,19,0
574525,Rockford,3,2024,17,24,0
574258,Rockhurst,2,2024,27,24,0
574526,Roger Williams,3,2024,24,13,1
574349,Rogers St.,2,2024,24,25,0
574444,Rollins,2,2024,26,21,0
574527,Rose-Hulman,3,2024,25,19,0
574861,Rosemont,3,2024,11,28,0
574799,Rowan,3,2024,29,15,0
574862,Russell Sage,3,2024,23,17,0
574190,Rutgers,1,2024,28,25,0
574528,Rutgers-Camden,3,2024,26,15,0
574529,Rutgers-Newark,3,2024,19,19,0
574222,SFA,1,2024,10,44,0
574215,SIUE,1,2024,21,34,1
574746,SUNY Brockport,3,2024,22,16,0
574716,SUNY Canton,3,2024,3,31,0
574709,SUNY Cobleskill,3,2024,18,23,0
574490,SUNY Maritime,3,2024,26,13,0
574489,SUNY New Paltz,3,2024,31,16,0
574505,SUNY Oneonta,3,2024,15,23,0
574668,SUNY Poly,3,2024,18,16,0
574029,Sacramento St.,1,2024,26,31,0
574191,Sacred Heart,1,2024,35,23,0
574445,Saginaw Valley,2,2024,41,18,0
574856,Saint Elizabeth,3,2024,8,29,0
574531,Saint John's (MN),3,2024,24,16,0
574194,Saint Joseph's,1,2024,29,26,0
574448,Saint Leo,2,2024,38,13,0
574195,Saint Louis,1,2024,37,16,0
574260,Saint Martin's,2,2024,17,34,0
574196,Saint Mary's (CA),1,2024,34,22,0
574535,Saint Mary's (MN),3,2024,21,18,0
574449,Saint Michael's,2,2024,11,30,0
574197,Saint Peter's,1,2024,12,40,0
574262,Saint Rose,2,2024,20,24,0
574705,Saint Vincent,3,2024,11,25,0
574306,Salem (WV),2,2024,32,18,0
574539,Salem St.,3,2024,23,15,0
574540,Salisbury,3,2024,32,12,0
574541,Salve Regina,3,2024,40,10,0
574198,Sam Houston,1,2024,34,24,0
574199,Samford,1,2024,36,22,0
574201,San Diego,1,2024,41,15,0
574200,San Diego St.,1,2024,17,37,0
574450,San Fran. St.,2,2024,34,26,0
574202,San Francisco,1,2024,21,34,0
574203,San Jose St.,1,2024,24,33,0
574204,Santa Clara,1,2024,26,26,0
574363,Savannah St.,2,2024,31,17,0
574642,Schreiner,3,2024,11,27,0
574542,Scranton,3,2024,30,13,0
573981,Seattle U,1,2024,17,36,0
574205,Seton Hall,1,2024,24,30,0
574321,Seton Hill,2,2024,41,17,0
574546,Sewanee,3,2024,16,25,0
574543,Shenandoah,3,2024,28,17,0
574296,Shepherd,2,2024,21,25,0
574451,Shippensburg,2,2024,27,21,0
574341,Shorter,2,2024,30,18,0
574206,Siena,1,2024,12,40,0
574544,Simpson,3,2024,16,24,0
574334,Sioux Falls,2,2024,22,25,0
574545,Skidmore,3,2024,19,17,0
574452,Slippery Rock,2,2024,28,18,0
574453,Sonoma St.,2,2024,25,26,0
574207,South Alabama,1,2024,31,25,0
574208,South Carolina,1,2024,37,25,0
574209,South Dakota St.,1,2024,20,29,0
574210,South Fla.,1,2024,26,29,0
574211,Southeast Mo. St.,1,2024,36,27,0
574212,Southeastern La.,1,2024,30,28,0
574264,Southeastern Okla.,2,2024,17,32,0
574265,Southern Ark.,2,2024,30,20,0
574213,Southern California,1,2024,31,28,0
574454,Southern Conn. St.,2,2024,25,22,0
574214,Southern Ill.,1,2024,33,27,0
574232,Southern Ind.,1,2024,27,32,0
574548,Southern Me.,3,2024,17,21,0
574216,Southern Miss.,1,2024,43,20,0
574432,Southern N.H.,2,2024,37,19,0
574342,Southern Nazarene,2,2024,12,38,0
574217,Southern U.,1,2024,22,29,0
574715,Southern Va.,3,2024,14,24,0
574352,Southern Wesleyan,2,2024,9,41,0
574278,Southwest Baptist,2,2024,14,36,0
574283,Southwest Minn. St.,2,2024,27,24,0
574664,Southwestern (TX),3,2024,23,19,0
574284,Southwestern Okla.,2,2024,25,24,0
574684,Spalding,3,2024,31,14,0
574351,Spring Hill,2,2024,32,21,0
574549,Springfield,3,2024,16,21,0
574446,St. Anselm,2,2024,15,28,0
574192,St. Bonaventure,1,2024,18,31,0
574447,St. Cloud St.,2,2024,32,19,0
574259,St. Edward's,2,2024,23,29,0
574530,St. John Fisher,3,2024,26,19,0
574193,St. John's (NY),1,2024,38,18,1
574707,St. Joseph's (Brkln),3,2024,8,28,0
574641,St. Joseph's (L.I.),3,2024,33,14,0
574532,St. Joseph's (ME),3,2024,14,25,0
574533,St. Lawrence,3,2024,13,19,0
574534,St. Mary's (MD),3,2024,12,20,0
574261,St. Mary's (TX),2,2024,20,30,0
574536,St. Norbert,3,2024,15,25,0
574537,St. Olaf,3,2024,30,14,0
574538,St. Scholastica,3,2024,20,18,0
573909,St. Thomas (MN),1,2024,22,24,0
574859,St. Thomas (TX),3,2024,15,24,0
574263,St. Thomas Aquinas,2,2024,24,27,0
574221,Stanford,1,2024,22,33,0
574386,Stanislaus St.,2,2024,19,27,1
574360,Staten Island,2,2024,15,28,0
574223,Stetson,1,2024,41,22,0
574550,Stevens,3,2024,24,16,0
574679,Stevenson,3,2024,9,26,0
574551,Stockton,3,2024,22,18,0
574233,Stonehill,1,2024,18,29,0
574224,Stony Brook,1,2024,24,28,0
574552,Suffolk,3,2024,26,17,0
574643,Sul Ross St.,2,2024,10,29,0
574553,Susquehanna,3,2024,21,22,0
574554,Swarthmore,3,2024,18,19,0
574556,TCNJ,3,2024,23,17,0
573914,TCU,1,2024,33,21,0
574455,Tampa,2,2024,52,8,0
573910,Tarleton St.,1,2024,32,29,0
574226,Tennessee,1,2024,60,13,0
574225,Tennessee Tech,1,2024,29,26,0
574324,Tex. A&M Int'l,2,2024,24,28,0
574456,Tex. A&M-Kingsville,2,2024,23,27,0
574323,Tex. Permian Basin,2,2024,35,25,0
573918,Texas,1,2024,36,24,0
573913,Texas A&M,1,2024,53,15,0
574644,Texas Lutheran,3,2024,25,17,0
573915,Texas Southern,1,2024,23,25,0
574219,Texas St.,1,2024,27,29,0
573916,Texas Tech,1,2024,33,26,0
574683,Texas-Dallas,3,2024,30,14,0
574042,The Citadel,1,2024,21,32,0
574555,Thiel,3,2024,15,24,0
574655,Thomas (ME),3,2024,16,17,0
574486,Thomas More,2,2024,14,35,0
574266,Tiffin,2,2024,26,25,0
573920,Toledo,1,2024,27,32,0
573921,Towson,1,2024,15,39,0
574692,Transylvania,3,2024,34,14,0
574312,Trevecca Nazarene,2,2024,33,23,0
574698,Trine,3,2024,11,27,0
574557,Trinity (CT),3,2024,14,22,0
574558,Trinity (TX),3,2024,32,15,0
573922,Troy,1,2024,37,22,0
574434,Truman St.,2,2024,12,38,0
574559,Tufts,3,2024,25,16,0
573923,Tulane,1,2024,36,26,0
574303,Tusculum,2,2024,26,26,0
574457,Tuskegee,2,2024,9,35,0
573999,UAB,1,2024,26,29,0
574000,UAlbany,1,2024,15,34,1
574032,UC Davis,1,2024,29,27,0
574033,UC Irvine,1,2024,45,14,0
574035,UC Riverside,1,2024,16,36,0
574229,UC San Diego,1,2024,30,23,0
574030,UC Santa Barbara,1,2024,44,14,0
574295,UC-Colo. Springs,2,2024,16,32,0
574039,UCF,1,2024,37,21,0
574034,UCLA,1,2024,19,33,0
574763,UChicago,3,2024,19,24,0
574046,UConn,1,2024,35,26,0
574088,UIC,1,2024,35,20,0
573984,UIW,1,2024,26,31,0
574407,UIndy,2,2024,41,21,0
574157,ULM,1,2024,25,30,0
574117,UMBC,1,2024,27,25,0
574119,UMES,1,2024,0,48,0
574869,UMSV,3,2024,16,21,0
574845,UMass Boston,3,2024,27,16,0
574547,UMass Dartmouth,3,2024,25,20,1
574111,UMass Lowell,1,2024,24,31,0
574138,UNC Asheville,1,2024,22,28,0
574141,UNC Greensboro,1,2024,33,21,0
574438,UNC Pembroke,2,2024,43,14,0
574142,UNCW,1,2024,40,21,0
574145,UNLV,1,2024,26,26,0
574297,USC Aiken,2,2024,14,38,0
574234,USC Beaufort,2,2024,13,31,0
573986,USC Upstate,1,2024,36,24,0
573917,UT Arlington,1,2024,22,34,0
574227,UT Martin,1,2024,21,35,0
574361,UT Tyler,2,2024,29,23,0
574175,UTRGV,1,2024,29,25,0
573919,UTSA,1,2024,32,24,0
574350,UVA Wise,2,2024,12,37,0
574562,Union (NY),3,2024,29,12,0
574343,Union (TN),2,2024,17,29,0
574458,Upper Iowa,2,2024,13,34,0
574563,Ursinus,3,2024,12,26,0
573947,Utah,1,2024,33,22,0
573911,Utah Tech,1,2024,14,42,0
573992,Utah Valley,1,2024,29,29,0
574564,Utica,3,2024,19,25,0
573951,VCU,1,2024,38,23,0
573952,VMI,1,2024,27,29,0
574757,VTSU Castleton,3,2024,10,30,0
574706,VTSU Lyndon,3,2024,7,27,0
574566,Va. Wesleyan,3,2024,20,19,0
574459,Valdosta St.,2,2024,28,20,0
574717,Valley Forge,3,2024,14,24,0
573948,Valparaiso,1,2024,14,38,0
573949,Vanderbilt,1,2024,38,23,0
574565,Vassar,3,2024,12,21,0
573950,Villanova,1,2024,18,33,0
573954,Virginia,1,2024,46,17,0
574460,Virginia St.,2,2024,10,29,0
573953,Virginia Tech,1,2024,32,22,0
574599,WPI,3,2024,20,17,1
574567,Wabash,3,2024,22,18,0
573955,Wagner,1,2024,26,30,0
573956,Wake Forest,1,2024,38,22,0
574337,Walsh,2,2024,27,23,0
574568,Wartburg,3,2024,23,19,0
574569,Wash. & Jeff.,3,2024,34,14,0
574570,Wash. & Lee,3,2024,16,19,0
574572,WashU,3,2024,24,15,1
574279,Washburn,2,2024,32,21,0
573958,Washington,1,2024,19,31,1
574571,Washington Col.,3,2024,10,29,0
573957,Washington St.,1,2024,21,32,0
574461,Wayne St. (MI),2,2024,29,21,0
574267,Wayne St. (NE),2,2024,29,23,0
574645,Waynesburg,3,2024,23,19,0
574573,Webster,3,2024,24,19,0
574574,Wells,3,2024,19,18,0
574575,Wentworth,3,2024,21,19,0
574576,Wesleyan (CT),3,2024,21,13,0
574416,West Ala.,2,2024,21,26,0
574462,West Chester,2,2024,43,9,0
574300,West Florida,2,2024,35,23,0
574463,West Ga.,2,2024,23,27,0
574268,West Liberty,2,2024,12,38,0
574464,West Tex. A&M,2,2024,37,19,0
574293,West Va. Wesleyan,2,2024,12,33,0
573959,West Virginia,1,2024,36,24,0
574269,West Virginia St.,2,2024,31,20,0
574577,WestConn,3,2024,8,27,0
573960,Western Caro.,1,2024,28,26,0
573961,Western Ill.,1,2024,13,37,0
573962,Western Ky.,1,2024,36,22,0
573963,Western Mich.,1,2024,32,23,0
574579,Western New Eng.,3,2024,24,20,0
574270,Western Ore.,2,2024,29,21,0
574580,Westfield St.,3,2024,27,16,0
574646,Westminster (MO),3,2024,,,
574647,Westminster (PA),3,2024,20,22,0
574235,Westmont,2,2024,33,15,3
574581,Wheaton (IL),3,2024,11,26,0
574582,Wheaton (MA),3,2024,24,14,0
574301,Wheeling,2,2024,,,
574583,Whitman,3,2024,,,
574584,Whittier,3,2024,15,24,1
574648,Whitworth,3,2024,28,14,0
573964,Wichita St.,1,2024,32,29,0
574585,Widener,3,2024,13,22,0
574586,Wilkes,3,2024,22,16,0
574587,Willamette,3,2024,29,16,0
573965,William & Mary,1,2024,32,26,0
574329,William Jewell,2,2024,32,22,0
574675,William Peace,3,2024,14,25,0
574589,Williams,3,2024,10,22,0
574271,Wilmington (DE),2,2024,24,21,0
574649,Wilmington (OH),3,2024,6,28,0
574855,Wilson,3,2024,20,17,0
574272,Wingate,2,2024,34,25,0
574465,Winona St.,2,2024,21,28,0
573966,Winthrop,1,2024,19,29,1
574665,Wis. Lutheran,3,2024,9,31,0
574857,Wis.-Eau Claire,3,2024,11,29,0
574590,Wis.-La Crosse,3,2024,36,16,0
574591,Wis.-Oshkosh,3,2024,19,21,0
574466,Wis.-Parkside,2,2024,21,30,0
574592,Wis.-Platteville,3,2024,16,21,0
574593,Wis.-Stevens Point,3,2024,26,17,0
574594,Wis.-Stout,3,2024,17,21,0
574595,Wis.-Superior,3,2024,22,19,0
574596,Wis.-Whitewater,3,2024,45,12,0
574597,Wittenberg,3,2024,26,17,0
574588,Wm. Paterson,3,2024,11,27,0
573985,Wofford,1,2024,42,20,0
574598,Wooster,3,2024,15,20,0
574600,Worcester St.,3,2024,11,28,0
573968,Wright St.,1,2024,32,24,0
573969,Xavier,1,2024,30,27,0
573970,Yale,1,2024,18,23,0
574601,Yeshiva,3,2024,0,26,0
574602,York (PA),3,2024,21,20,0
574344,Young Harris,2,2024,41,15,0
573971,Youngstown St.,1,2024,16,44,0
596471,A&M-Corpus Christi,1,2025,21,31,0
596813,AUM,2,2025,14,33,0
596477,Abilene Christian,1,2025,34,23,0
596951,Adams St.,2,2025,19,35,0
596850,Adelphi,2,2025,20,26,0
597209,Adrian,3,2025,30,18,0
596430,Air Force,1,2025,20,34,0
596419,Akron,1,2025,20,34,0
596480,Alabama,1,2025,41,18,0
596478,Alabama A&M,1,2025,10,40,0
596851,Alabama Huntsville,2,2025,19,28,0
596479,Alabama St.,1,2025,31,29,0
596852,Albany St. (GA),2,2025,31,22,0
597146,Albertus Magnus,3,2025,9,22,0
597210,Albion,3,2025,17,19,0
597211,Albright,3,2025,19,20,0
596483,Alcorn,1,2025,6,43,0
597360,Alfred,3,2025,4,32,0
597205,Alfred St.,3,2025,27,17,0
597212,Allegheny,3,2025,22,18,0
597214,Alma,3,2025,23,20,0
597094,Alvernia,3,2025,24,18,0
596853,American Int'l,2,2025,20,24,0
597215,Amherst,3,2025,18,16,0
597095,Anderson (IN),3,2025,26,16,0
596791,Anderson (SC),2,2025,24,25,0
596854,Angelo St.,2,2025,48,10,0
597216,Anna Maria,3,2025,18,21,0
596484,App State,1,2025,23,31,0
597099,Arcadia,3,2025,29,17,0
596706,Arizona,1,2025,44,21,0
596485,Arizona St.,1,2025,36,24,0
596814,Ark.-Fort Smith,2,2025,13,33,0
596768,Ark.-Monticello,2,2025,33,23,0
596466,Ark.-Pine Bluff,1,2025,19,34,0
596487,Arkansas,1,2025,50,15,0
596486,Arkansas St.,1,2025,26,28,0
596952,Arkansas Tech,2,2025,32,23,0
596702,Army West Point,1,2025,25,25,0
597349,Asbury,3,2025,7,28,0
596855,Ashland,2,2025,37,19,0
596856,Assumption,2,2025,5,36,0
596489,Auburn,1,2025,41,20,0
597217,Augsburg,3,2025,16,23,0
596857,Augusta,2,2025,13,40,0
597218,Augustana (IL),3,2025,20,19,0
596858,Augustana (SD),2,2025,39,16,0
597219,Aurora,3,2025,24,20,0
597096,Austin,3,2025,15,24,0
596490,Austin Peay,1,2025,45,14,0
597220,Averett,3,2025,20,16,0
596824,Azusa Pacific,2,2025,,,
596499,BYU,1,2025,28,27,0
597221,Babson,3,2025,23,13,0
597222,Baldwin Wallace,3,2025,32,15,0
596491,Ball St.,1,2025,36,22,0
597098,Bard,3,2025,4,28,1
596859,Barry,2,2025,24,26,0
596792,Barton,2,2025,31,22,0
597225,Baruch,3,2025,14,19,0
597223,Bates,3,2025,12,20,0
596493,Baylor,1,2025,33,22,0
597339,Belhaven,3,2025,34,15,0
596693,Bellarmine,1,2025,17,38,0
596470,Belmont,1,2025,26,34,0
596760,Belmont Abbey,2,2025,41,17,0
597224,Beloit,3,2025,30,16,0
596860,Bemidji St.,2,2025,7,40,0
596861,Benedict,2,2025,24,18,0
597299,Benedictine (IL),3,2025,26,17,0
596862,Bentley,2,2025,33,15,0
597206,Berea,3,2025,9,29,0
597100,Berry,3,2025,20,22,0
597226,Bethany (WV),3,2025,12,23,1
597186,Bethany Lutheran,3,2025,29,14,0
597227,Bethel (MN),3,2025,30,13,0
596494,Bethune-Cookman,1,2025,37,23,0
596495,Binghamton,1,2025,29,26,0
596842,Biola,2,2025,26,27,0
597228,Blackburn,3,2025,7,30,0
596953,Bloomfield,2,2025,0,44,0
596863,Bloomsburg,2,2025,21,28,0
596954,Bluefield St.,2,2025,5,35,0
597101,Bluffton,3,2025,,,
596496,Boston College,1,2025,28,29,0
597229,Bowdoin,3,2025,24,11,0
596497,Bowling Green,1,2025,33,22,0
596498,Bradley,1,2025,,,
597230,Brandeis,3,2025,12,28,0
597352,Brevard,3,2025,17,23,1
596864,Bridgeport,2,2025,15,34,0
597231,Bridgewater (VA),3,2025,26,16,1
597232,Bridgewater St.,3,2025,30,15,0
596500,Brown,1,2025,11,28,0
596501,Bryant,1,2025,36,19,1
596502,Bucknell,1,2025,18,27,0
597234,Buena Vista,3,2025,33,12,0
596503,Butler,1,2025,15,39,0
596983,CCNY,3,2025,13,14,0
596505,CSU Bakersfield,1,2025,,,
596763,CSU Pueblo,2,2025,32,20,0
596508,CSUN,1,2025,15,34,0
596867,CSUSB,2,2025,29,21,0
596840,CUI,2,2025,22,26,0
597243,CWRU,3,2025,30,14,1
597129,Cairn,3,2025,28,16,0
597237,Cal Lutheran,3,2025,27,14,0
596504,Cal Poly,1,2025,43,19,0
596865,Cal Poly Pomona,2,2025,15,34,0
596866,Cal St. Dom. Hills,2,2025,29,22,0
596869,Cal St. East Bay,2,2025,20,30,0
596506,Cal St. Fullerton,1,2025,29,27,0
596806,Cal St. Monterey Bay,2,2025,39,19,0
596839,Cal St. San Marcos,2,2025,25,23,0
596870,Cal State LA,2,2025,26,25,0
596955,Caldwell,2,2025,21,28,0
596511,California,1,2025,24,31,0
596872,California (PA),2,2025,38,15,0
596476,California Baptist,1,2025,30,27,0
597236,Caltech,3,2025,7,30,0
597238,Calvin,3,2025,23,18,0
